Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43900.00,264.90,264.90,190.00,198.95,200.00,198.95,66.00,727.89,3.54,2450.00,725.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46100.00,-,-,-,2738.45,-,1631.70,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46200.00,-,-,-,2817.05,-,1702.35,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41600.00,-,-,-,399.75,-,65.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41700.00,-,-,-,426.20,-,73.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,44000.00,300.00,300.00,207.70,213.30,212.00,213.30,1025.00,11337.08,62.08,12650.00,9125.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,44100.00,-,-,-,1387.35,-,557.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46300.00,-,-,-,2896.50,-,1774.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41800.00,-,-,-,451.90,-,81.25,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,44200.00,331.30,331.30,260.55,269.35,270.00,269.35,98.00,1090.05,7.15,2425.00,675.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46400.00,-,-,-,2976.80,-,1847.90,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,38000.00,3.05,5.05,2.95,4.05,4.75,4.05,48797.00,463621.15,49.65,135400.00,135400.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,42700.00,19.45,19.45,7.25,13.00,16.55,13.00,171176.00,1827862.54,558.74,423125.00,171900.00,-
